"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,100,100,100,16,0,valve.png, 0.258245 s
seam-carving-omp-opt,100,100,100,16,0,720x480.png, 0.323874 s
seam-carving-omp-opt,100,100,100,16,0,7680x4320.png, 13.176916 s
seam-carving-omp-opt,100,100,100,16,0,1920x1200.png, 1.042318 s
seam-carving-omp-opt,100,100,100,16,0,1024x768.png, 0.526156 s
seam-carving-omp-opt,100,100,100,16,0,3840x2160.png, 3.429088 s
seam-carving-omp-opt,100,100,100,16,0,test.png, 0.475729 s
seam-carving-omp-opt,100,100,500,16,0,valve.png, 0.355688 s
seam-carving-omp-opt,100,100,500,16,0,720x480.png, 0.430277 s
seam-carving-omp-opt,100,100,500,16,0,7680x4320.png, 14.134901 s
seam-carving-omp-opt,100,100,500,16,0,1920x1200.png, 1.261600 s
seam-carving-omp-opt,100,100,500,16,0,1024x768.png, 0.812426 s
seam-carving-omp-opt,100,100,500,16,0,3840x2160.png, 4.240622 s
seam-carving-omp-opt,100,100,500,16,0,test.png, 0.691094 s
seam-carving-omp-opt,100,100,1000,16,0,valve.png, 0.355753 s
seam-carving-omp-opt,100,100,1000,16,0,720x480.png, 0.434525 s
seam-carving-omp-opt,100,100,1000,16,0,7680x4320.png, 15.621874 s
seam-carving-omp-opt,100,100,1000,16,0,1920x1200.png, 1.418765 s
seam-carving-omp-opt,100,100,1000,16,0,1024x768.png, 0.811819 s
seam-carving-omp-opt,100,100,1000,16,0,3840x2160.png, 5.221581 s
seam-carving-omp-opt,100,100,1000,16,0,test.png, 0.691746 s
seam-carving-omp-opt,100,100,5000,16,0,valve.png, 0.356984 s
seam-carving-omp-opt,100,100,5000,16,0,720x480.png, 0.431378 s
seam-carving-omp-opt,100,100,5000,16,0,7680x4320.png, 23.920141 s
seam-carving-omp-opt,100,100,5000,16,0,1920x1200.png, 1.405254 s
seam-carving-omp-opt,100,100,5000,16,0,1024x768.png, 0.821403 s
seam-carving-omp-opt,100,100,5000,16,0,3840x2160.png, 7.048400 s
seam-carving-omp-opt,100,100,5000,16,0,test.png, 0.690015 s
seam-carving-omp-opt,100,500,100,16,0,valve.png, 0.208929 s
seam-carving-omp-opt,100,500,100,16,0,720x480.png, 0.264131 s
seam-carving-omp-opt,100,500,100,16,0,7680x4320.png, 13.256477 s
seam-carving-omp-opt,100,500,100,16,0,1920x1200.png, 0.868060 s
seam-carving-omp-opt,100,500,100,16,0,1024x768.png, 0.417969 s
seam-carving-omp-opt,100,500,100,16,0,3840x2160.png, 3.399997 s
seam-carving-omp-opt,100,500,100,16,0,test.png, 0.357711 s
seam-carving-omp-opt,100,500,500,16,0,valve.png, 0.268655 s
seam-carving-omp-opt,100,500,500,16,0,720x480.png, 0.316207 s
seam-carving-omp-opt,100,500,500,16,0,7680x4320.png, 14.126172 s
seam-carving-omp-opt,100,500,500,16,0,1920x1200.png, 1.075899 s
seam-carving-omp-opt,100,500,500,16,0,1024x768.png, 0.692172 s
seam-carving-omp-opt,100,500,500,16,0,3840x2160.png, 4.308690 s
seam-carving-omp-opt,100,500,500,16,0,test.png, 0.545833 s
seam-carving-omp-opt,100,500,1000,16,0,valve.png, 0.267463 s
seam-carving-omp-opt,100,500,1000,16,0,720x480.png, 0.329287 s
seam-carving-omp-opt,100,500,1000,16,0,7680x4320.png, 15.671809 s
seam-carving-omp-opt,100,500,1000,16,0,1920x1200.png, 1.267450 s
seam-carving-omp-opt,100,500,1000,16,0,1024x768.png, 0.698100 s
seam-carving-omp-opt,100,500,1000,16,0,3840x2160.png, 5.332346 s
seam-carving-omp-opt,100,500,1000,16,0,test.png, 0.558650 s
seam-carving-omp-opt,100,500,5000,16,0,valve.png, 0.257397 s
seam-carving-omp-opt,100,500,5000,16,0,720x480.png, 0.318789 s
seam-carving-omp-opt,100,500,5000,16,0,7680x4320.png, 24.052269 s
seam-carving-omp-opt,100,500,5000,16,0,1920x1200.png, 1.265227 s
seam-carving-omp-opt,100,500,5000,16,0,1024x768.png, 0.665349 s
seam-carving-omp-opt,100,500,5000,16,0,3840x2160.png, 7.154909 s
seam-carving-omp-opt,100,500,5000,16,0,test.png, 0.547039 s
seam-carving-omp-opt,100,1000,100,16,0,valve.png, 0.214378 s
seam-carving-omp-opt,100,1000,100,16,0,720x480.png, 0.252773 s
seam-carving-omp-opt,100,1000,100,16,0,7680x4320.png, 13.357285 s
seam-carving-omp-opt,100,1000,100,16,0,1920x1200.png, 0.946741 s
seam-carving-omp-opt,100,1000,100,16,0,1024x768.png, 0.415857 s
seam-carving-omp-opt,100,1000,100,16,0,3840x2160.png, 3.216508 s
seam-carving-omp-opt,100,1000,100,16,0,test.png, 0.362654 s
seam-carving-omp-opt,100,1000,500,16,0,valve.png, 0.271122 s
seam-carving-omp-opt,100,1000,500,16,0,720x480.png, 0.317975 s
seam-carving-omp-opt,100,1000,500,16,0,7680x4320.png, 14.182750 s
seam-carving-omp-opt,100,1000,500,16,0,1920x1200.png, 1.176633 s
seam-carving-omp-opt,100,1000,500,16,0,1024x768.png, 0.660307 s
seam-carving-omp-opt,100,1000,500,16,0,3840x2160.png, 4.158924 s
seam-carving-omp-opt,100,1000,500,16,0,test.png, 0.547636 s
seam-carving-omp-opt,100,1000,1000,16,0,valve.png, 0.262016 s
seam-carving-omp-opt,100,1000,1000,16,0,720x480.png, 0.319572 s
seam-carving-omp-opt,100,1000,1000,16,0,7680x4320.png, 15.572670 s
seam-carving-omp-opt,100,1000,1000,16,0,1920x1200.png, 1.303516 s
seam-carving-omp-opt,100,1000,1000,16,0,1024x768.png, 0.663403 s
seam-carving-omp-opt,100,1000,1000,16,0,3840x2160.png, 5.210925 s
seam-carving-omp-opt,100,1000,1000,16,0,test.png, 0.547998 s
seam-carving-omp-opt,100,1000,5000,16,0,valve.png, 0.265764 s
seam-carving-omp-opt,100,1000,5000,16,0,720x480.png, 0.320817 s
seam-carving-omp-opt,100,1000,5000,16,0,7680x4320.png, 23.988620 s
seam-carving-omp-opt,100,1000,5000,16,0,1920x1200.png, 1.303424 s
seam-carving-omp-opt,100,1000,5000,16,0,1024x768.png, 0.660179 s
seam-carving-omp-opt,100,1000,5000,16,0,3840x2160.png, 7.354917 s
seam-carving-omp-opt,100,1000,5000,16,0,test.png, 0.544066 s
seam-carving-omp-opt,100,5000,100,16,0,valve.png, 0.215762 s
seam-carving-omp-opt,100,5000,100,16,0,720x480.png, 0.256078 s
seam-carving-omp-opt,100,5000,100,16,0,7680x4320.png, 14.502976 s
seam-carving-omp-opt,100,5000,100,16,0,1920x1200.png, 0.956809 s
seam-carving-omp-opt,100,5000,100,16,0,1024x768.png, 0.431006 s
seam-carving-omp-opt,100,5000,100,16,0,3840x2160.png, 3.580754 s
seam-carving-omp-opt,100,5000,100,16,0,test.png, 0.360880 s
seam-carving-omp-opt,100,5000,500,16,0,valve.png, 0.260433 s
seam-carving-omp-opt,100,5000,500,16,0,720x480.png, 0.318750 s
seam-carving-omp-opt,100,5000,500,16,0,7680x4320.png, 15.745323 s
seam-carving-omp-opt,100,5000,500,16,0,1920x1200.png, 1.184298 s
seam-carving-omp-opt,100,5000,500,16,0,1024x768.png, 0.661939 s
seam-carving-omp-opt,100,5000,500,16,0,3840x2160.png, 4.593151 s
seam-carving-omp-opt,100,5000,500,16,0,test.png, 0.539710 s
seam-carving-omp-opt,100,5000,1000,16,0,valve.png, 0.258347 s
seam-carving-omp-opt,100,5000,1000,16,0,720x480.png, 0.312042 s
seam-carving-omp-opt,100,5000,1000,16,0,7680x4320.png, 17.275862 s
seam-carving-omp-opt,100,5000,1000,16,0,1920x1200.png, 1.334858 s
seam-carving-omp-opt,100,5000,1000,16,0,1024x768.png, 0.685110 s
seam-carving-omp-opt,100,5000,1000,16,0,3840x2160.png, 5.902407 s
seam-carving-omp-opt,100,5000,1000,16,0,test.png, 0.557927 s
seam-carving-omp-opt,100,5000,5000,16,0,valve.png, 0.275410 s
seam-carving-omp-opt,100,5000,5000,16,0,720x480.png, 0.328411 s
seam-carving-omp-opt,100,5000,5000,16,0,7680x4320.png, 26.649530 s
seam-carving-omp-opt,100,5000,5000,16,0,1920x1200.png, 1.345028 s
seam-carving-omp-opt,100,5000,5000,16,0,1024x768.png, 0.688459 s
seam-carving-omp-opt,100,5000,5000,16,0,3840x2160.png, 8.213607 s
seam-carving-omp-opt,100,5000,5000,16,0,test.png, 0.561651 s
seam-carving-omp-opt,500,100,100,16,0,valve.png, 0.265546 s
seam-carving-omp-opt,500,100,100,16,0,720x480.png, 0.331850 s
seam-carving-omp-opt,500,100,100,16,0,7680x4320.png, 13.301366 s
seam-carving-omp-opt,500,100,100,16,0,1920x1200.png, 1.069991 s
seam-carving-omp-opt,500,100,100,16,0,1024x768.png, 0.553655 s
seam-carving-omp-opt,500,100,100,16,0,3840x2160.png, 3.463527 s
seam-carving-omp-opt,500,100,100,16,0,test.png, 0.490506 s
seam-carving-omp-opt,500,100,500,16,0,valve.png, 0.383511 s
seam-carving-omp-opt,500,100,500,16,0,720x480.png, 0.457050 s
seam-carving-omp-opt,500,100,500,16,0,7680x4320.png, 14.202340 s
seam-carving-omp-opt,500,100,500,16,0,1920x1200.png, 1.312357 s
seam-carving-omp-opt,500,100,500,16,0,1024x768.png, 0.856279 s
seam-carving-omp-opt,500,100,500,16,0,3840x2160.png, 4.409831 s
seam-carving-omp-opt,500,100,500,16,0,test.png, 0.733386 s
seam-carving-omp-opt,500,100,1000,16,0,valve.png, 0.386292 s
seam-carving-omp-opt,500,100,1000,16,0,720x480.png, 0.454424 s
seam-carving-omp-opt,500,100,1000,16,0,7680x4320.png, 15.706733 s
seam-carving-omp-opt,500,100,1000,16,0,1920x1200.png, 1.469814 s
seam-carving-omp-opt,500,100,1000,16,0,1024x768.png, 0.859553 s
seam-carving-omp-opt,500,100,1000,16,0,3840x2160.png, 5.446047 s
seam-carving-omp-opt,500,100,1000,16,0,test.png, 0.725467 s
seam-carving-omp-opt,500,100,5000,16,0,valve.png, 0.377780 s
seam-carving-omp-opt,500,100,5000,16,0,720x480.png, 0.450175 s
seam-carving-omp-opt,500,100,5000,16,0,7680x4320.png, 24.073800 s
seam-carving-omp-opt,500,100,5000,16,0,1920x1200.png, 1.479212 s
seam-carving-omp-opt,500,100,5000,16,0,1024x768.png, 0.854320 s
seam-carving-omp-opt,500,100,5000,16,0,3840x2160.png, 7.411854 s
seam-carving-omp-opt,500,100,5000,16,0,test.png, 0.723507 s
seam-carving-omp-opt,500,500,100,16,0,valve.png, 0.219037 s
seam-carving-omp-opt,500,500,100,16,0,720x480.png, 0.259219 s
seam-carving-omp-opt,500,500,100,16,0,7680x4320.png, 13.267650 s
seam-carving-omp-opt,500,500,100,16,0,1920x1200.png, 0.866919 s
seam-carving-omp-opt,500,500,100,16,0,1024x768.png, 0.422812 s
seam-carving-omp-opt,500,500,100,16,0,3840x2160.png, 3.456041 s
seam-carving-omp-opt,500,500,100,16,0,test.png, 0.361957 s
seam-carving-omp-opt,500,500,500,16,0,valve.png, 0.269265 s
seam-carving-omp-opt,500,500,500,16,0,720x480.png, 0.336707 s
seam-carving-omp-opt,500,500,500,16,0,7680x4320.png, 14.115772 s
seam-carving-omp-opt,500,500,500,16,0,1920x1200.png, 1.089199 s
seam-carving-omp-opt,500,500,500,16,0,1024x768.png, 0.693502 s
seam-carving-omp-opt,500,500,500,16,0,3840x2160.png, 4.413340 s
seam-carving-omp-opt,500,500,500,16,0,test.png, 0.558382 s
seam-carving-omp-opt,500,500,1000,16,0,valve.png, 0.275732 s
seam-carving-omp-opt,500,500,1000,16,0,720x480.png, 0.332073 s
seam-carving-omp-opt,500,500,1000,16,0,7680x4320.png, 15.660673 s
seam-carving-omp-opt,500,500,1000,16,0,1920x1200.png, 1.277772 s
seam-carving-omp-opt,500,500,1000,16,0,1024x768.png, 0.704671 s
seam-carving-omp-opt,500,500,1000,16,0,3840x2160.png, 5.472830 s
seam-carving-omp-opt,500,500,1000,16,0,test.png, 0.560068 s
seam-carving-omp-opt,500,500,5000,16,0,valve.png, 0.268417 s
seam-carving-omp-opt,500,500,5000,16,0,720x480.png, 0.326773 s
seam-carving-omp-opt,500,500,5000,16,0,7680x4320.png, 23.968417 s
seam-carving-omp-opt,500,500,5000,16,0,1920x1200.png, 1.278209 s
seam-carving-omp-opt,500,500,5000,16,0,1024x768.png, 0.693283 s
seam-carving-omp-opt,500,500,5000,16,0,3840x2160.png, 7.407519 s
seam-carving-omp-opt,500,500,5000,16,0,test.png, 0.557249 s
seam-carving-omp-opt,500,1000,100,16,0,valve.png, 0.218437 s
seam-carving-omp-opt,500,1000,100,16,0,720x480.png, 0.260599 s
seam-carving-omp-opt,500,1000,100,16,0,7680x4320.png, 13.318643 s
seam-carving-omp-opt,500,1000,100,16,0,1920x1200.png, 0.948251 s
seam-carving-omp-opt,500,1000,100,16,0,1024x768.png, 0.418409 s
seam-carving-omp-opt,500,1000,100,16,0,3840x2160.png, 3.259036 s
seam-carving-omp-opt,500,1000,100,16,0,test.png, 0.364716 s
seam-carving-omp-opt,500,1000,500,16,0,valve.png, 0.270793 s
seam-carving-omp-opt,500,1000,500,16,0,720x480.png, 0.339840 s
seam-carving-omp-opt,500,1000,500,16,0,7680x4320.png, 14.229538 s
seam-carving-omp-opt,500,1000,500,16,0,1920x1200.png, 1.201372 s
seam-carving-omp-opt,500,1000,500,16,0,1024x768.png, 0.691480 s
seam-carving-omp-opt,500,1000,500,16,0,3840x2160.png, 4.289009 s
seam-carving-omp-opt,500,1000,500,16,0,test.png, 0.558413 s
seam-carving-omp-opt,500,1000,1000,16,0,valve.png, 0.271606 s
seam-carving-omp-opt,500,1000,1000,16,0,720x480.png, 0.332937 s
seam-carving-omp-opt,500,1000,1000,16,0,7680x4320.png, 15.811996 s
seam-carving-omp-opt,500,1000,1000,16,0,1920x1200.png, 1.375815 s
seam-carving-omp-opt,500,1000,1000,16,0,1024x768.png, 0.688966 s
seam-carving-omp-opt,500,1000,1000,16,0,3840x2160.png, 5.502788 s
seam-carving-omp-opt,500,1000,1000,16,0,test.png, 0.562944 s
seam-carving-omp-opt,500,1000,5000,16,0,valve.png, 0.270056 s
seam-carving-omp-opt,500,1000,5000,16,0,720x480.png, 0.330314 s
seam-carving-omp-opt,500,1000,5000,16,0,7680x4320.png, 24.197542 s
seam-carving-omp-opt,500,1000,5000,16,0,1920x1200.png, 1.338595 s
seam-carving-omp-opt,500,1000,5000,16,0,1024x768.png, 0.694211 s
seam-carving-omp-opt,500,1000,5000,16,0,3840x2160.png, 7.805898 s
seam-carving-omp-opt,500,1000,5000,16,0,test.png, 0.555731 s
seam-carving-omp-opt,500,5000,100,16,0,valve.png, 0.220227 s
seam-carving-omp-opt,500,5000,100,16,0,720x480.png, 0.258576 s
seam-carving-omp-opt,500,5000,100,16,0,7680x4320.png, 14.423753 s
seam-carving-omp-opt,500,5000,100,16,0,1920x1200.png, 0.946632 s
seam-carving-omp-opt,500,5000,100,16,0,1024x768.png, 0.416987 s
seam-carving-omp-opt,500,5000,100,16,0,3840x2160.png, 3.604750 s
seam-carving-omp-opt,500,5000,100,16,0,test.png, 0.368660 s
seam-carving-omp-opt,500,5000,500,16,0,valve.png, 0.273869 s
seam-carving-omp-opt,500,5000,500,16,0,720x480.png, 0.329322 s
seam-carving-omp-opt,500,5000,500,16,0,7680x4320.png, 15.911546 s
seam-carving-omp-opt,500,5000,500,16,0,1920x1200.png, 1.201689 s
seam-carving-omp-opt,500,5000,500,16,0,1024x768.png, 0.689513 s
seam-carving-omp-opt,500,5000,500,16,0,3840x2160.png, 4.712228 s
seam-carving-omp-opt,500,5000,500,16,0,test.png, 0.561484 s
seam-carving-omp-opt,500,5000,1000,16,0,valve.png, 0.281711 s
seam-carving-omp-opt,500,5000,1000,16,0,720x480.png, 0.335241 s
seam-carving-omp-opt,500,5000,1000,16,0,7680x4320.png, 17.382873 s
seam-carving-omp-opt,500,5000,1000,16,0,1920x1200.png, 1.328521 s
seam-carving-omp-opt,500,5000,1000,16,0,1024x768.png, 0.692819 s
seam-carving-omp-opt,500,5000,1000,16,0,3840x2160.png, 5.879546 s
seam-carving-omp-opt,500,5000,1000,16,0,test.png, 0.561317 s
seam-carving-omp-opt,500,5000,5000,16,0,valve.png, 0.268241 s
seam-carving-omp-opt,500,5000,5000,16,0,720x480.png, 0.327554 s
seam-carving-omp-opt,500,5000,5000,16,0,7680x4320.png, 26.018123 s
seam-carving-omp-opt,500,5000,5000,16,0,1920x1200.png, 1.337153 s
seam-carving-omp-opt,500,5000,5000,16,0,1024x768.png, 0.691851 s
seam-carving-omp-opt,500,5000,5000,16,0,3840x2160.png, 8.267281 s
seam-carving-omp-opt,500,5000,5000,16,0,test.png, 0.557501 s
seam-carving-omp-opt,1000,100,100,16,0,valve.png, 0.272365 s
